ParkName;Date;RecreationVisits
Isle Royale NP;01/10/2007;217
Isle Royale NP;01/11/2007;31
Isle Royale NP;01/12/2007;70
Isle Royale NP;01/01/2008;38
Isle Royale NP;01/02/2008;32
Isle Royale NP;01/03/2008;37
Isle Royale NP;01/04/2008;66
Isle Royale NP;01/05/2008;579
Isle Royale NP;01/06/2008;2569
Isle Royale NP;01/07/2008;4184
Isle Royale NP;01/08/2008;5186
Isle Royale NP;01/09/2008;1107
Isle Royale NP;01/10/2008;194
Isle Royale NP;01/11/2008;19
Isle Royale NP;01/12/2008;27
Isle Royale NP;01/01/2009;31
Isle Royale NP;01/02/2009;32
Isle Royale NP;01/03/2009;43
Isle Royale NP;01/04/2009;72
Isle Royale NP;01/05/2009;653
Isle Royale NP;01/06/2009;2465
Isle Royale NP;01/07/2009;4288
Isle Royale NP;01/08/2009;5332
Isle Royale NP;01/09/2009;1524
Isle Royale NP;01/10/2009;145
Isle Royale NP;01/11/2009;19
Isle Royale NP;01/12/2009;49
Isle Royale NP;01/01/2010;69
Isle Royale NP;01/02/2010;51
Isle Royale NP;01/03/2010;42
Isle Royale NP;01/04/2010;94
Isle Royale NP;01/05/2010;652
Isle Royale NP;01/06/2010;2372
Isle Royale NP;01/07/2010;5245
Isle Royale NP;01/08/2010;5463
Isle Royale NP;01/09/2010;1514
Isle Royale NP;01/10/2010;237
Isle Royale NP;01/11/2010;38
Isle Royale NP;01/12/2010;16
Isle Royale NP;01/01/2011;35
Isle Royale NP;01/02/2011;35
Isle Royale NP;01/03/2011;38
Isle Royale NP;01/04/2011;53
Isle Royale NP;01/05/2011;601
Isle Royale NP;01/06/2011;2501
Isle Royale NP;01/07/2011;5163
Isle Royale NP;01/08/2011;5803
Isle Royale NP;01/09/2011;1332
Isle Royale NP;01/10/2011;272
Isle Royale NP;01/11/2011;39
Isle Royale NP;01/12/2011;20
Isle Royale NP;01/01/2012;31
Isle Royale NP;01/02/2012;41
Isle Royale NP;01/03/2012;56
Isle Royale NP;01/04/2012;61
Isle Royale NP;01/05/2012;692
Isle Royale NP;01/06/2012;2628
Isle Royale NP;01/07/2012;5523
Isle Royale NP;01/08/2012;5467
Isle Royale NP;01/09/2012;1916
Isle Royale NP;01/10/2012;181
Isle Royale NP;01/11/2012;26
Isle Royale NP;01/12/2012;41
Isle Royale NP;01/01/2013;21
Isle Royale NP;01/02/2013;29
Isle Royale NP;01/03/2013;26
Isle Royale NP;01/04/2013;35
Isle Royale NP;01/05/2013;564
Isle Royale NP;01/06/2013;3660
Isle Royale NP;01/07/2013;5087
Isle Royale NP;01/08/2013;5398
Isle Royale NP;01/09/2013;1376
Isle Royale NP;01/10/2013;32
Isle Royale NP;01/11/2013;25
Isle Royale NP;01/12/2013;21
Isle Royale NP;01/01/2014;11
Isle Royale NP;01/02/2014;12
Isle Royale NP;01/03/2014;6
Isle Royale NP;01/04/2014;15
Isle Royale NP;01/05/2014;440
Isle Royale NP;01/06/2014;2548
Isle Royale NP;01/07/2014;4745
Isle Royale NP;01/08/2014;5330
Isle Royale NP;01/09/2014;1284
Isle Royale NP;01/10/2014;122
Isle Royale NP;01/11/2014;19
Isle Royale NP;01/12/2014;28
Isle Royale NP;01/01/2015;12
Isle Royale NP;01/02/2015;20
Isle Royale NP;01/03/2015;41
Isle Royale NP;01/04/2015;78
Isle Royale NP;01/05/2015;947
Isle Royale NP;01/06/2015;3309
Isle Royale NP;01/07/2015;5059
Isle Royale NP;01/08/2015;7081
Isle Royale NP;01/09/2015;1869
Isle Royale NP;01/10/2015;176
Isle Royale NP;01/11/2015;44
Isle Royale NP;01/12/2015;48
Isle Royale NP;01/01/2016;26
Isle Royale NP;01/02/2016;34
Isle Royale NP;01/03/2016;52
Isle Royale NP;01/04/2016;60
Isle Royale NP;01/05/2016;1032
Isle Royale NP;01/06/2016;4040
Isle Royale NP;01/07/2016;7567
Isle Royale NP;01/08/2016;8878
Isle Royale NP;01/09/2016;2911
Isle Royale NP;01/10/2016;235
Isle Royale NP;01/11/2016;70
Isle Royale NP;01/12/2016;61
Isle Royale NP;01/01/2017;47
Isle Royale NP;01/02/2017;67
Isle Royale NP;01/03/2017;87
Isle Royale NP;01/04/2017;128
Isle Royale NP;01/05/2017;1377
Isle Royale NP;01/06/2017;4576
Isle Royale NP;01/07/2017;8212
Isle Royale NP;01/08/2017;10251
Isle Royale NP;01/09/2017;3046
Isle Royale NP;01/10/2017;255
Isle Royale NP;01/11/2017;69
Isle Royale NP;01/12/2017;81
Isle Royale NP;01/01/2018;32
Isle Royale NP;01/02/2018;67
Isle Royale NP;01/03/2018;65
Isle Royale NP;01/04/2018;65
Isle Royale NP;01/05/2018;961
Isle Royale NP;01/06/2018;4751
Isle Royale NP;01/07/2018;7296
Isle Royale NP;01/08/2018;8813
Isle Royale NP;01/09/2018;3168
Isle Royale NP;01/10/2018;474
Isle Royale NP;01/11/2018;55
Isle Royale NP;01/12/2018;51
Isle Royale NP;01/01/2019;4
Isle Royale NP;01/02/2019;37
Isle Royale NP;01/03/2019;55
Isle Royale NP;01/04/2019;61
Isle Royale NP;01/05/2019;1055
Isle Royale NP;01/06/2019;4837
Isle Royale NP;01/07/2019;7714
Isle Royale NP;01/08/2019;8798
Isle Royale NP;01/09/2019;3342
Isle Royale NP;01/10/2019;402
Isle Royale NP;01/11/2019;47
Isle Royale NP;01/12/2019;58
Joshua Tree NP;01/01/1979;33759
Joshua Tree NP;01/02/1979;64577
Joshua Tree NP;01/03/1979;80579
Joshua Tree NP;01/04/1979;119233
Joshua Tree NP;01/05/1979;42311
Joshua Tree NP;01/06/1979;25863
Joshua Tree NP;01/07/1979;27988
Joshua Tree NP;01/08/1979;32224
Joshua Tree NP;01/09/1979;26521
Joshua Tree NP;01/10/1979;47948
Joshua Tree NP;01/11/1979;56920
Joshua Tree NP;01/12/1979;32620
Joshua Tree NP;01/01/1980;30316
Joshua Tree NP;01/02/1980;46258
Joshua Tree NP;01/03/1980;68994
Joshua Tree NP;01/04/1980;82735
Joshua Tree NP;01/05/1980;64638
Joshua Tree NP;01/06/1980;27403
Joshua Tree NP;01/07/1980;26570
Joshua Tree NP;01/08/1980;30106
Joshua Tree NP;01/09/1980;32169
Joshua Tree NP;01/10/1980;31817
Joshua Tree NP;01/11/1980;56367
Joshua Tree NP;01/12/1980;47984
Joshua Tree NP;01/01/1981;53025
Joshua Tree NP;01/02/1981;57039
Joshua Tree NP;01/03/1981;63733
Joshua Tree NP;01/04/1981;85381
Joshua Tree NP;01/05/1981;63507
Joshua Tree NP;01/06/1981;22150
Joshua Tree NP;01/07/1981;22477
Joshua Tree NP;01/08/1981;22410
Joshua Tree NP;01/09/1981;37859
Joshua Tree NP;01/10/1981;76858
Joshua Tree NP;01/11/1981;61318
Joshua Tree NP;01/12/1981;47209
Joshua Tree NP;01/01/1982;53567
Joshua Tree NP;01/02/1982;66730
Joshua Tree NP;01/03/1982;76795
Joshua Tree NP;01/04/1982;140125
Joshua Tree NP;01/05/1982;58123
Joshua Tree NP;01/06/1982;38449
Joshua Tree NP;01/07/1982;32823
Joshua Tree NP;01/08/1982;34566
Joshua Tree NP;01/09/1982;35973
Joshua Tree NP;01/10/1982;47402
Joshua Tree NP;01/11/1982;49118
Joshua Tree NP;01/12/1982;39530
Joshua Tree NP;01/01/1983;49659
Joshua Tree NP;01/02/1983;72930
Joshua Tree NP;01/03/1983;98973
Joshua Tree NP;01/04/1983;124414
Joshua Tree NP;01/05/1983;76271
Joshua Tree NP;01/06/1983;32439
Joshua Tree NP;01/07/1983;29280
Joshua Tree NP;01/08/1983;19828
Joshua Tree NP;01/09/1983;27048
Joshua Tree NP;01/10/1983;40849
Joshua Tree NP;01/11/1983;52389
Joshua Tree NP;01/12/1983;47346
Joshua Tree NP;01/01/1984;50582
Joshua Tree NP;01/02/1984;70334
Joshua Tree NP;01/03/1984;77459
Joshua Tree NP;01/04/1984;115351
Joshua Tree NP;01/05/1984;63892
Joshua Tree NP;01/06/1984;42737
Joshua Tree NP;01/07/1984;28366
Joshua Tree NP;01/08/1984;23075
Joshua Tree NP;01/09/1984;30771
Joshua Tree NP;01/10/1984;50098
Joshua Tree NP;01/11/1984;64068
Joshua Tree NP;01/12/1984;47065
Joshua Tree NP;01/01/1985;52843
Joshua Tree NP;01/02/1985;68129
Joshua Tree NP;01/03/1985;93818
Joshua Tree NP;01/04/1985;127574
Joshua Tree NP;01/05/1985;54474
Joshua Tree NP;01/06/1985;19899
Joshua Tree NP;01/07/1985;19499
Joshua Tree NP;01/08/1985;21686
Joshua Tree NP;01/09/1985;29622
Joshua Tree NP;01/10/1985;46923
Joshua Tree NP;01/11/1985;55472
Joshua Tree NP;01/12/1985;51233
Joshua Tree NP;01/01/1986;56857
Joshua Tree NP;01/02/1986;58738
Joshua Tree NP;01/03/1986;115476
Joshua Tree NP;01/04/1986;161816
Joshua Tree NP;01/05/1986;71516
Joshua Tree NP;01/06/1986;26243
Joshua Tree NP;01/07/1986;32586
Joshua Tree NP;01/08/1986;29997
Joshua Tree NP;01/09/1986;38283
Joshua Tree NP;01/10/1986;47821
Joshua Tree NP;01/11/1986;74139
Joshua Tree NP;01/12/1986;69752
Joshua Tree NP;01/01/1987;58644
Joshua Tree NP;01/02/1987;59757
Joshua Tree NP;01/03/1987;118457
Joshua Tree NP;01/04/1987;142020
Joshua Tree NP;01/05/1987;131060
Joshua Tree NP;01/06/1987;26767
Joshua Tree NP;01/07/1987;29319
Joshua Tree NP;01/08/1987;31199
Joshua Tree NP;01/09/1987;39614
Joshua Tree NP;01/10/1987;46867
Joshua Tree NP;01/11/1987;72964
Joshua Tree NP;01/12/1987;73417
Joshua Tree NP;01/01/1988;59997
Joshua Tree NP;01/02/1988;79089
Joshua Tree NP;01/03/1988;158537
Joshua Tree NP;01/04/1988;144272
Joshua Tree NP;01/05/1988;96523
Joshua Tree NP;01/06/1988;48587
Joshua Tree NP;01/07/1988;35818
Joshua Tree NP;01/08/1988;43225
Joshua Tree NP;01/09/1988;56694
Joshua Tree NP;01/10/1988;73637
Joshua Tree NP;01/11/1988;86460
Joshua Tree NP;01/12/1988;72407
Joshua Tree NP;01/01/1989;70863
Joshua Tree NP;01/02/1989;86190
Joshua Tree NP;01/03/1989;159060
Joshua Tree NP;01/04/1989;120429
Joshua Tree NP;01/05/1989;79530
Joshua Tree NP;01/06/1989;48443
Joshua Tree NP;01/07/1989;37495
Joshua Tree NP;01/08/1989;50503
Joshua Tree NP;01/09/1989;79518
Joshua Tree NP;01/10/1989;78353
Joshua Tree NP;01/11/1989;98600
Joshua Tree NP;01/12/1989;81230
Joshua Tree NP;01/01/1990;70104
Joshua Tree NP;01/02/1990;91593
Joshua Tree NP;01/03/1990;143344
Joshua Tree NP;01/04/1990;160677
Joshua Tree NP;01/05/1990;108509
Joshua Tree NP;01/06/1990;49062
Joshua Tree NP;01/07/1990;43891
Joshua Tree NP;01/08/1990;48448
Joshua Tree NP;01/09/1990;62216
Joshua Tree NP;01/10/1990;79652
Joshua Tree NP;01/11/1990;95195
Joshua Tree NP;01/12/1990;69705
Joshua Tree NP;01/01/1991;75729
Joshua Tree NP;01/02/1991;103484
Joshua Tree NP;01/03/1991;135990
Joshua Tree NP;01/04/1991;168319
Joshua Tree NP;01/05/1991;120435
Joshua Tree NP;01/06/1991;62850
Joshua Tree NP;01/07/1991;54664
Joshua Tree NP;01/08/1991;61584
Joshua Tree NP;01/09/1991;64865
Joshua Tree NP;01/10/1991;84298
Joshua Tree NP;01/11/1991;111431
Joshua Tree NP;01/12/1991;101809
Joshua Tree NP;01/01/1992;91836
Joshua Tree NP;01/02/1992;98591
Joshua Tree NP;01/03/1992;155137
Joshua Tree NP;01/04/1992;216697
Joshua Tree NP;01/05/1992;118709
Joshua Tree NP;01/06/1992;68586
Joshua Tree NP;01/07/1992;68775
Joshua Tree NP;01/08/1992;65282
Joshua Tree NP;01/09/1992;73059
Joshua Tree NP;01/10/1992;88169
Joshua Tree NP;01/11/1992;104536
Joshua Tree NP;01/12/1992;71162
Joshua Tree NP;01/01/1993;70321
Joshua Tree NP;01/02/1993;90308
Joshua Tree NP;01/03/1993;170610
Joshua Tree NP;01/04/1993;199928
Joshua Tree NP;01/05/1993;122901
Joshua Tree NP;01/06/1993;69347
Joshua Tree NP;01/07/1993;75341
Joshua Tree NP;01/08/1993;70931
Joshua Tree NP;01/09/1993;93204
Joshua Tree NP;01/10/1993;99040
Joshua Tree NP;01/11/1993;102132
Joshua Tree NP;01/12/1993;88338
Joshua Tree NP;01/01/1994;105235
Joshua Tree NP;01/02/1994;93005
Joshua Tree NP;01/03/1994;157012
Joshua Tree NP;01/04/1994;162378
Joshua Tree NP;01/05/1994;123553
Joshua Tree NP;01/06/1994;55850
Joshua Tree NP;01/07/1994;59001
Joshua Tree NP;01/08/1994;57181
Joshua Tree NP;01/09/1994;98808
Joshua Tree NP;01/10/1994;95789
Joshua Tree NP;01/11/1994;98680
Joshua Tree NP;01/12/1994;78379
Joshua Tree NP;01/01/1995;78905
Joshua Tree NP;01/02/1995;109820
Joshua Tree NP;01/03/1995;170053
Joshua Tree NP;01/04/1995;232390
Joshua Tree NP;01/05/1995;132540
Joshua Tree NP;01/06/1995;77487
Joshua Tree NP;01/07/1995;65467
Joshua Tree NP;01/08/1995;70552
Joshua Tree NP;01/09/1995;73887
Joshua Tree NP;01/10/1995;93875
Joshua Tree NP;01/11/1995;89815
Joshua Tree NP;01/12/1995;40911
Joshua Tree NP;01/01/1996;55687
Joshua Tree NP;01/02/1996;87746
Joshua Tree NP;01/03/1996;137817
Joshua Tree NP;01/04/1996;156643
Joshua Tree NP;01/05/1996;99730
Joshua Tree NP;01/06/1996;60762
Joshua Tree NP;01/07/1996;51275
Joshua Tree NP;01/08/1996;59478
Joshua Tree NP;01/09/1996;73373
Joshua Tree NP;01/10/1996;97380
Joshua Tree NP;01/11/1996;119103
Joshua Tree NP;01/12/1996;96052
Joshua Tree NP;01/01/1997;98081
Joshua Tree NP;01/02/1997;107308
Joshua Tree NP;01/03/1997;199251
Joshua Tree NP;01/04/1997;156804
Joshua Tree NP;01/05/1997;100639
Joshua Tree NP;01/06/1997;61011
Joshua Tree NP;01/07/1997;64485
Joshua Tree NP;01/08/1997;69070
Joshua Tree NP;01/09/1997;68426
Joshua Tree NP;01/10/1997;103148
Joshua Tree NP;01/11/1997;118498
Joshua Tree NP;01/12/1997;79552
Joshua Tree NP;01/01/1998;100222
Joshua Tree NP;01/02/1998;98865
Joshua Tree NP;01/03/1998;199882
Joshua Tree NP;01/04/1998;219331
Joshua Tree NP;01/05/1998;146876
Joshua Tree NP;01/06/1998;80703
Joshua Tree NP;01/07/1998;66074
Joshua Tree NP;01/08/1998;64812
Joshua Tree NP;01/09/1998;78495
Joshua Tree NP;01/10/1998;117171
Joshua Tree NP;01/11/1998;136325
Joshua Tree NP;01/12/1998;101556
Joshua Tree NP;01/01/1999;104162
Joshua Tree NP;01/02/1999;126667
Joshua Tree NP;01/03/1999;182659
Joshua Tree NP;01/04/1999;163839
Joshua Tree NP;01/05/1999;140726
Joshua Tree NP;01/06/1999;72775
Joshua Tree NP;01/07/1999;61507
Joshua Tree NP;01/08/1999;68923
Joshua Tree NP;01/09/1999;79211
Joshua Tree NP;01/10/1999;99979
Joshua Tree NP;01/11/1999;119216
Joshua Tree NP;01/12/1999;96676
Joshua Tree NP;01/01/2000;103797
Joshua Tree NP;01/02/2000;116756
Joshua Tree NP;01/03/2000;146710
Joshua Tree NP;01/04/2000;168176
Joshua Tree NP;01/05/2000;95876
Joshua Tree NP;01/06/2000;67078
Joshua Tree NP;01/07/2000;65298
Joshua Tree NP;01/08/2000;62408
Joshua Tree NP;01/09/2000;73924
Joshua Tree NP;01/10/2000;99099
Joshua Tree NP;01/11/2000;111312
Joshua Tree NP;01/12/2000;123501
Joshua Tree NP;01/01/2001;101426
Joshua Tree NP;01/02/2001;102687
Joshua Tree NP;01/03/2001;171438
Joshua Tree NP;01/04/2001;190339
Joshua Tree NP;01/05/2001;104431
Joshua Tree NP;01/06/2001;64616
Joshua Tree NP;01/07/2001;76297
Joshua Tree NP;01/08/2001;65376
Joshua Tree NP;01/09/2001;72161
Joshua Tree NP;01/10/2001;98221
Joshua Tree NP;01/11/2001;132952
Joshua Tree NP;01/12/2001;100973
Joshua Tree NP;01/01/2002;104712
Joshua Tree NP;01/02/2002;103356
Joshua Tree NP;01/03/2002;148922
Joshua Tree NP;01/04/2002;153933
Joshua Tree NP;01/05/2002;101747
Joshua Tree NP;01/06/2002;57377
Joshua Tree NP;01/07/2002;68581
Joshua Tree NP;01/08/2002;56082
Joshua Tree NP;01/09/2002;61721
Joshua Tree NP;01/10/2002;88251
Joshua Tree NP;01/11/2002;120774
Joshua Tree NP;01/12/2002;112920
Joshua Tree NP;01/01/2003;117131
Joshua Tree NP;01/02/2003;114255
Joshua Tree NP;01/03/2003;162371
Joshua Tree NP;01/04/2003;180230
Joshua Tree NP;01/05/2003;120713
Joshua Tree NP;01/06/2003;63436
Joshua Tree NP;01/07/2003;54407
Joshua Tree NP;01/08/2003;58947
Joshua Tree NP;01/09/2003;66148
Joshua Tree NP;01/10/2003;106265
Joshua Tree NP;01/11/2003;125043
Joshua Tree NP;01/12/2003;114400
Joshua Tree NP;01/01/2004;113881
Joshua Tree NP;01/02/2004;112696
Joshua Tree NP;01/03/2004;175444
Joshua Tree NP;01/04/2004;183679
Joshua Tree NP;01/05/2004;103122
Joshua Tree NP;01/06/2004;64776
Joshua Tree NP;01/07/2004;59155
Joshua Tree NP;01/08/2004;59699
Joshua Tree NP;01/09/2004;67954
Joshua Tree NP;01/10/2004;104369
Joshua Tree NP;01/11/2004;112344
Joshua Tree NP;01/12/2004;86540
Joshua Tree NP;01/01/2005;89602
Joshua Tree NP;01/02/2005;107227
Joshua Tree NP;01/03/2005;267723
Joshua Tree NP;01/04/2005;207664
Joshua Tree NP;01/05/2005;126323
Joshua Tree NP;01/06/2005;76272
Joshua Tree NP;01/07/2005;50610
Joshua Tree NP;01/08/2005;66270
Joshua Tree NP;01/09/2005;70188
Joshua Tree NP;01/10/2005;101034
Joshua Tree NP;01/11/2005;113626
Joshua Tree NP;01/12/2005;98572
Joshua Tree NP;01/01/2006;104777
Joshua Tree NP;01/02/2006;117045
Joshua Tree NP;01/03/2006;152137
Joshua Tree NP;01/04/2006;189636
Joshua Tree NP;01/05/2006;108837
Joshua Tree NP;01/06/2006;67150
Joshua Tree NP;01/07/2006;46833
Joshua Tree NP;01/08/2006;58973
Joshua Tree NP;01/09/2006;73089
Joshua Tree NP;01/10/2006;105927
Joshua Tree NP;01/11/2006;128990
Joshua Tree NP;01/12/2006;103027
Joshua Tree NP;01/01/2007;95278
Joshua Tree NP;01/02/2007;124960
Joshua Tree NP;01/03/2007;149974
Joshua Tree NP;01/04/2007;166256
Joshua Tree NP;01/05/2007;105744
Joshua Tree NP;01/06/2007;68848
Joshua Tree NP;01/07/2007;68325
Joshua Tree NP;01/08/2007;73565
Joshua Tree NP;01/09/2007;76578
Joshua Tree NP;01/10/2007;107220
Joshua Tree NP;01/11/2007;156581
Joshua Tree NP;01/12/2007;105650
Joshua Tree NP;01/01/2008;102205
Joshua Tree NP;01/02/2008;127998
Joshua Tree NP;01/03/2008;260407
Joshua Tree NP;01/04/2008;177975
Joshua Tree NP;01/05/2008;113044
Joshua Tree NP;01/06/2008;60395
Joshua Tree NP;01/07/2008;64621
Joshua Tree NP;01/08/2008;66032
Joshua Tree NP;01/09/2008;78831
Joshua Tree NP;01/10/2008;117308
Joshua Tree NP;01/11/2008;129558
Joshua Tree NP;01/12/2008;94072
Joshua Tree NP;01/01/2009;98513
Joshua Tree NP;01/02/2009;97112
Joshua Tree NP;01/03/2009;171428
Joshua Tree NP;01/04/2009;177361
Joshua Tree NP;01/05/2009;123705
Joshua Tree NP;01/06/2009;74463
Joshua Tree NP;01/07/2009;65923
Joshua Tree NP;01/08/2009;67161
Joshua Tree NP;01/09/2009;79011
Joshua Tree NP;01/10/2009;119870
Joshua Tree NP;01/11/2009;126299
Joshua Tree NP;01/12/2009;103625
Joshua Tree NP;01/01/2010;106932
Joshua Tree NP;01/02/2010;123925
Joshua Tree NP;01/03/2010;207336
Joshua Tree NP;01/04/2010;190427
Joshua Tree NP;01/05/2010;131035
Joshua Tree NP;01/06/2010;76320
Joshua Tree NP;01/07/2010;72789
Joshua Tree NP;01/08/2010;80053
Joshua Tree NP;01/09/2010;81596
Joshua Tree NP;01/10/2010;117098
Joshua Tree NP;01/11/2010;134653
Joshua Tree NP;01/12/2010;112812
Joshua Tree NP;01/01/2011;116050
Joshua Tree NP;01/02/2011;119977
Joshua Tree NP;01/03/2011;194339
Joshua Tree NP;01/04/2011;195244
Joshua Tree NP;01/05/2011;124339
Joshua Tree NP;01/06/2011;81534
Joshua Tree NP;01/07/2011;74707
Joshua Tree NP;01/08/2011;64969
Joshua Tree NP;01/09/2011;71694
Joshua Tree NP;01/10/2011;102752
Joshua Tree NP;01/11/2011;135131
Joshua Tree NP;01/12/2011;115501
Joshua Tree NP;01/01/2012;109800
Joshua Tree NP;01/02/2012;128888
Joshua Tree NP;01/03/2012;178259
Joshua Tree NP;01/04/2012;186175
Joshua Tree NP;01/05/2012;117183
Joshua Tree NP;01/06/2012;72981
Joshua Tree NP;01/07/2012;74748
Joshua Tree NP;01/08/2012;68027
Joshua Tree NP;01/09/2012;79377
Joshua Tree NP;01/10/2012;104590
Joshua Tree NP;01/11/2012;145103
Joshua Tree NP;01/12/2012;130986
Joshua Tree NP;01/01/2013;114833
Joshua Tree NP;01/02/2013;130396
Joshua Tree NP;01/03/2013;197074
Joshua Tree NP;01/04/2013;196575
Joshua Tree NP;01/05/2013;127406
Joshua Tree NP;01/06/2013;77567
Joshua Tree NP;01/07/2013;74274
Joshua Tree NP;01/08/2013;89444
Joshua Tree NP;01/09/2013;71667
Joshua Tree NP;01/10/2013;54688
Joshua Tree NP;01/11/2013;120911
Joshua Tree NP;01/12/2013;128505
Joshua Tree NP;01/01/2014;101069
Joshua Tree NP;01/02/2014;152467
Joshua Tree NP;01/03/2014;195810
Joshua Tree NP;01/04/2014;187219
Joshua Tree NP;01/05/2014;125920
Joshua Tree NP;01/06/2014;76297
Joshua Tree NP;01/07/2014;78413
Joshua Tree NP;01/08/2014;94933
Joshua Tree NP;01/09/2014;89968
Joshua Tree NP;01/10/2014;131935
Joshua Tree NP;01/11/2014;175727
Joshua Tree NP;01/12/2014;180146
Joshua Tree NP;01/01/2015;169097
Joshua Tree NP;01/02/2015;200450
Joshua Tree NP;01/03/2015;256873
Joshua Tree NP;01/04/2015;216432
Joshua Tree NP;01/05/2015;177545
Joshua Tree NP;01/06/2015;110176
Joshua Tree NP;01/07/2015;102545
Joshua Tree NP;01/08/2015;107537
Joshua Tree NP;01/09/2015;123171
Joshua Tree NP;01/10/2015;163512
Joshua Tree NP;01/11/2015;200168
Joshua Tree NP;01/12/2015;198250
Joshua Tree NP;01/01/2016;193843
Joshua Tree NP;01/02/2016;236807
Joshua Tree NP;01/03/2016;327072
Joshua Tree NP;01/04/2016;242959
Joshua Tree NP;01/05/2016;220378
Joshua Tree NP;01/06/2016;110505
Joshua Tree NP;01/07/2016;149299
Joshua Tree NP;01/08/2016;148427
Joshua Tree NP;01/09/2016;156795
Joshua Tree NP;01/10/2016;220065
Joshua Tree NP;01/11/2016;248731
Joshua Tree NP;01/12/2016;250405
Joshua Tree NP;01/01/2017;240124
Joshua Tree NP;01/02/2017;260139
Joshua Tree NP;01/03/2017;404545
Joshua Tree NP;01/04/2017;361992
Joshua Tree NP;01/05/2017;221752
Joshua Tree NP;01/06/2017;125896
Joshua Tree NP;01/07/2017;124571
Joshua Tree NP;01/08/2017;142340
Joshua Tree NP;01/09/2017;157084
Joshua Tree NP;01/10/2017;223008
Joshua Tree NP;01/11/2017;307770
Joshua Tree NP;01/12/2017;284398
Joshua Tree NP;01/01/2018;297435
Joshua Tree NP;01/02/2018;288392
Joshua Tree NP;01/03/2018;404708
Joshua Tree NP;01/04/2018;325715
Joshua Tree NP;01/05/2018;247786
Joshua Tree NP;01/06/2018;153556
Joshua Tree NP;01/07/2018;130427
Joshua Tree NP;01/08/2018;142015
Joshua Tree NP;01/09/2018;149124
Joshua Tree NP;01/10/2018;221232
Joshua Tree NP;01/11/2018;299880
Joshua Tree NP;01/12/2018;282112
Joshua Tree NP;01/01/2019;195993
Joshua Tree NP;01/02/2019;261230
Joshua Tree NP;01/03/2019;469183
Joshua Tree NP;01/04/2019;374789
Joshua Tree NP;01/05/2019;250928
Joshua Tree NP;01/06/2019;187551
Joshua Tree NP;01/07/2019;138967
Joshua Tree NP;01/08/2019;120911
Joshua Tree NP;01/09/2019;160294
Joshua Tree NP;01/10/2019;233995
Joshua Tree NP;01/11/2019;291230
Joshua Tree NP;01/12/2019;303476
Katmai NP & PRES;01/01/1979;0
Katmai NP & PRES;01/02/1979;0
Katmai NP & PRES;01/03/1979;1629
Katmai NP & PRES;01/04/1979;840
Katmai NP & PRES;01/05/1979;548
Katmai NP & PRES;01/06/1979;1344
Katmai NP & PRES;01/07/1979;2004
Katmai NP & PRES;01/08/1979;1703
Katmai NP & PRES;01/09/1979;1495
Katmai NP & PRES;01/10/1979;736
Katmai NP & PRES;01/11/1979;209
Katmai NP & PRES;01/12/1979;151
Katmai NP & PRES;01/01/1980;0
